casa,data,temperatura_appartamento,stato_luce1,stato_luce2,stato_luce3,energia_consumata_giornaliera_appartamento,potenza_istantanea_consumata_appartamento,guasto
casa1,202603242205,35.0,0,0,1,3017,232,
casa1,202603242210,34.5,-999,-999,-999,3029,144,"luce2, luce3, luce1"
casa1,202603242215,33.9,1,0,1,3034,57,
casa1,202603242220,33.3,0,0,0,3053,231,
casa1,202603242225,33.2,1,0,1,3069,192,
casa1,202603242230,32.3,0,1,0,3077,90,
casa1,202603242235,32.2,0,0,1,3091,172,
casa1,202603242240,32.4,0,1,1,3098,87,
casa1,202603242245,31.6,1,0,1,3107,99,
casa1,202603242250,31.7,1,0,0,3122,185,
casa1,202603242255,31.0,1,1,1,3128,70,
casa1,202603242300,31.3,0,0,1,3130,32,
casa1,202603242305,30.9,0,1,0,3149,222,
casa1,202603242310,30.7,0,0,1,3157,92,
casa1,202603242315,30.0,0,1,1,3159,32,
casa1,202603242320,29.7,0,0,1,3170,125,
casa1,202603242325,29.3,0,0,0,3172,29,
casa1,202603242330,29.5,1,1,1,3183,132,
casa1,202603242335,28.5,0,0,0,3190,86,
casa1,202603242340,28.3,0,0,1,3198,93,
casa1,202603242345,27.8,0,1,0,3207,106,
casa1,202603242350,27.7,1,0,1,3227,242,
casa1,202603242355,27.8,1,0,1,3237,120,
casa1,202603250000,27.1,0,0,0,16,195,
casa1,202603250005,26.4,1,0,0,25,114,
casa1,202603250010,26.0,0,1,0,40,181,
casa1,202603250015,25.9,0,0,1,43,38,
casa1,202603250020,24.9,1,1,1,52,99,
casa1,202603250025,23.9,1,0,0,60,96,
casa1,202603250030,23.9,0,1,1,64,53,
casa1,202603250035,23.4,0,1,1,71,84,
casa1,202603250040,22.7,0,1,1,82,131,
casa1,202603250045,22.1,0,0,1,97,177,
casa1,202603250050,21.9,1,0,0,105,100,
casa1,202603250055,21.5,0,1,0,124,222,
casa1,202603250100,21.4,1,1,0,132,104,
casa1,202603250105,20.7,1,1,0,134,24,
casa1,202603250110,20.2,0,1,0,148,167,
casa1,202603250115,20.3,0,0,0,157,107,
casa1,202603250120,20.2,1,1,0,174,201,
casa1,202603250125,20.5,1,0,0,182,93,
casa1,202603250130,20.2,0,1,0,198,197,
casa1,202603250135,19.8,1,0,1,216,213,
casa1,202603250140,19.8,1,1,0,232,193,
casa1,202603250145,19.0,1,1,1,243,130,
casa1,202603250150,18.8,0,0,0,251,101,
casa1,202603250155,18.1,1,0,0,255,43,
casa1,202603250200,18.3,0,1,1,274,235,
casa1,202603250205,17.9,0,0,0,282,92,
casa1,202603250210,17.5,1,0,0,303,250,
casa1,202603250215,17.9,0,1,1,314,138,
casa1,202603250220,17.6,1,1,0,333,222,
casa1,202603250225,17.0,0,0,0,344,132,
casa1,202603250230,16.8,1,1,1,354,125,
casa1,202603250235,16.8,1,1,0,371,204,
casa1,202603250240,16.9,0,0,0,389,211,
casa1,202603250245,16.2,0,1,1,407,223,
casa1,202603250250,16.3,0,1,1,427,235,
casa1,202603250255,16.1,1,0,0,433,69,
casa1,202603250300,16.3,0,0,0,448,181,
casa1,202603250305,15.8,1,1,1,459,135,
casa1,202603250310,15.8,0,1,1,463,48,
casa1,202603250315,15.2,0,0,1,481,215,
casa1,202603250320,15.0,1,0,0,488,82,
casa1,202603250325,14.7,0,0,0,508,243,
casa1,202603250330,14.3,1,1,1,525,202,
casa1,202603250335,14.4,0,1,1,543,215,
casa1,202603250340,14.2,0,1,1,555,147,
casa1,202603250345,13.8,0,0,1,562,86,
casa1,202603250350,-999.0,-999,0,0,569,76,"temperatura, luce1"
casa1,202603250355,13.7,0,1,0,577,101,
casa1,202603250400,13.7,0,1,0,587,118,
casa1,202603250405,13.9,0,0,0,589,25,
casa1,202603250410,13.1,0,0,1,609,239,
casa1,202603250415,12.3,0,0,0,612,43,
casa1,202603250420,11.7,0,1,1,630,208,
casa1,202603250425,11.0,1,0,0,651,250,
casa1,202603250430,10.2,0,1,1,656,60,
casa1,202603250435,9.4,1,1,1,664,103,
casa1,202603250440,9.6,1,0,0,671,84,
casa1,202603250445,9.0,0,1,1,677,74,
casa1,202603250450,8.9,1,1,1,693,184,
casa1,202603250455,8.5,1,1,0,698,65,
casa1,202603250500,7.9,0,1,0,718,234,
casa1,202603250505,7.4,0,0,1,729,141,
casa1,202603250510,-999.0,-999,-999,1,739,119,"luce1, temperatura, luce2"
casa1,202603250515,6.8,0,0,0,743,47,
casa1,202603250520,6.3,0,0,1,756,153,
casa1,202603250525,6.5,0,0,0,767,129,
casa1,202603250530,6.6,1,0,1,776,115,
casa1,202603250535,6.6,1,0,0,788,141,
casa1,202603250540,6.8,0,0,1,799,137,
casa1,202603250545,6.5,1,0,1,811,138,
casa1,202603250550,6.1,1,0,0,813,25,
casa1,202603250555,5.5,0,0,1,815,25,
casa1,202603250600,5.9,1,1,0,831,187,
casa1,202603250605,6.7,1,0,1,846,181,
casa1,202603250610,7.6,0,1,0,864,220,
casa1,202603250615,8.2,0,0,1,884,243,
casa1,202603250620,8.4,0,1,1,895,128,
casa1,202603250625,8.5,0,1,0,905,125,
casa1,202603250630,9.1,0,0,1,912,73,
casa1,202603250635,8.9,0,1,1,926,175,
casa1,202603250640,9.8,0,0,0,946,240,
casa1,202603250645,10.5,1,1,1,960,166,
casa1,202603250650,10.3,0,0,0,972,139,
casa1,202603250655,10.5,1,0,1,980,102,
casa1,202603250700,11.4,1,0,0,989,110,
casa1,202603250705,11.1,1,1,0,1003,169,
casa1,202603250710,11.1,0,0,1,1006,36,
casa1,202603250715,11.2,1,0,1,1019,148,
casa1,202603250720,12.2,1,1,0,1031,143,
casa1,202603250725,12.0,1,0,0,1045,175,
casa1,202603250730,12.0,1,0,1,1061,194,
casa1,202603250735,12.6,0,1,1,1070,99,
casa1,202603250740,13.2,0,0,0,1090,244,
casa1,202603250745,13.4,0,1,0,1109,226,
casa1,202603250750,13.2,1,0,0,1125,192,
casa1,202603250755,13.1,1,1,1,1138,160,
casa1,202603250800,13.6,1,0,0,1152,163,
casa1,202603250805,13.5,0,1,0,1161,116,
casa1,202603250810,13.4,1,0,0,1169,94,
casa1,202603250815,13.4,1,1,1,1172,34,
casa1,202603250820,13.5,0,0,0,1177,66,
casa1,202603250825,13.5,1,1,1,1188,131,
casa1,202603250830,13.7,1,1,0,1207,220,
casa1,202603250835,-999.0,1,1,0,1225,217,temperatura
casa1,202603250840,13.3,0,1,1,1244,229,
casa1,202603250845,13.1,1,1,0,1253,107,
casa1,202603250850,13.7,0,0,1,1273,245,
casa1,202603250855,14.5,0,1,0,1284,133,
casa1,202603250900,14.2,0,0,1,1303,225,
casa1,202603250905,14.6,1,0,1,1308,56,
casa1,202603250910,15.3,1,0,0,1314,79,
casa1,202603250915,15.4,1,0,0,1325,132,
casa1,202603250920,15.9,0,0,0,1346,244,
casa1,202603250925,16.3,1,0,0,1366,243,
casa1,202603250930,16.5,1,0,0,1375,111,
casa1,202603250935,16.4,0,0,0,1382,89,
casa1,202603250940,16.3,0,1,0,1394,141,
casa1,202603250945,16.2,1,1,1,1414,243,
casa1,202603250950,17.2,1,0,1,1430,189,
casa1,202603250955,17.0,0,1,0,1447,201,
casa1,202603251000,-999.0,1,0,0,1454,82,temperatura
casa1,202603251005,18.1,0,1,0,1469,184,
casa1,202603251010,18.7,0,1,0,1489,233,
casa1,202603251015,19.2,1,1,1,1507,216,
casa1,202603251020,20.1,0,1,1,1509,29,
casa1,202603251025,21.0,1,0,0,1520,127,
casa1,202603251030,20.8,0,1,1,1528,101,
casa1,202603251035,21.0,1,0,0,1547,229,
casa1,202603251040,21.0,1,1,1,1558,130,
casa1,202603251045,21.1,1,0,1,1578,239,
casa1,202603251050,-999.0,1,-999,-999,1585,87,"temperatura, luce3, luce2"
casa1,202603251055,21.3,1,1,0,1591,72,
casa1,202603251100,21.5,1,1,1,1609,214,
casa1,202603251105,21.3,1,0,0,1621,146,
casa1,202603251110,21.8,0,1,1,1627,74,
casa1,202603251115,21.8,0,0,1,1636,105,
casa1,202603251120,21.6,1,1,0,1653,207,
casa1,202603251125,22.4,0,1,0,1663,121,
casa1,202603251130,23.2,0,0,0,1676,148,
casa1,202603251135,23.7,1,1,1,1687,134,
casa1,202603251140,24.5,0,0,1,1698,132,
casa1,202603251145,25.2,0,1,1,1707,107,
casa1,202603251150,25.6,0,1,1,1721,169,
casa1,202603251155,25.9,1,0,1,1729,104,
casa1,202603251200,26.2,0,1,0,1743,164,
casa1,202603251205,26.7,1,1,1,1756,158,
casa1,202603251210,27.6,0,0,0,1759,37,
casa1,202603251215,27.9,0,1,1,1767,94,
casa1,202603251220,28.5,1,0,1,1782,174,
casa1,202603251225,28.1,0,1,0,1801,231,
casa1,202603251230,28.9,1,0,0,1822,247,
casa1,202603251235,28.7,0,1,1,1841,229,
casa1,202603251240,29.1,0,1,0,1851,121,
casa1,202603251245,29.8,0,1,0,1858,93,
casa1,202603251250,29.8,1,1,0,1874,186,
casa1,202603251255,29.4,0,0,1,1880,70,
casa1,202603251300,29.2,0,0,0,1892,146,
casa1,202603251305,29.3,1,0,1,1910,214,
casa1,202603251310,30.1,1,1,1,1926,196,
casa1,202603251315,30.2,0,0,1,1942,196,
casa1,202603251320,30.8,0,1,0,1962,235,
casa1,202603251325,31.5,1,1,0,1972,114,
casa1,202603251330,31.3,0,1,0,1980,98,
casa1,202603251335,31.6,1,1,0,1991,131,
casa1,202603251340,32.3,1,1,0,2002,136,
casa1,202603251345,33.0,0,0,1,2018,197,
casa1,202603251350,33.8,1,0,0,2038,238,
casa1,202603251355,33.7,1,1,0,2050,136,
casa1,202603251400,33.3,0,0,0,2060,122,
casa1,202603251405,33.3,0,1,1,2071,137,
casa1,202603251410,33.6,1,1,1,2083,144,
casa1,202603251415,33.9,0,0,1,2097,168,
casa1,202603251420,34.8,0,1,0,2101,51,
casa1,202603251425,35.1,1,0,0,2117,193,
casa1,202603251430,35.0,0,1,0,2134,198,
casa1,202603251435,36.0,0,0,1,2138,45,
casa1,202603251440,35.7,1,0,1,2158,246,
casa1,202603251445,35.4,0,1,0,2169,134,
casa1,202603251450,35.5,0,0,1,2186,203,
casa1,202603251455,-999.0,-999,0,-999,2196,116,"temperatura, luce1, luce3"
casa1,202603251500,36.2,1,1,0,2216,239,
casa1,202603251505,36.4,1,0,0,2228,147,
casa1,202603251510,36.3,0,0,1,2231,29,
casa1,202603251515,36.7,1,0,0,2238,91,
casa1,202603251520,37.7,0,0,1,2243,58,
casa1,202603251525,38.2,1,1,0,2253,115,
casa1,202603251530,38.0,1,1,0,2264,143,
casa1,202603251535,38.7,0,1,1,2285,245,
casa1,202603251540,38.9,0,0,0,2297,140,
casa1,202603251545,39.9,0,0,0,2315,221,
casa1,202603251550,40.0,0,0,0,2321,68,
casa1,202603251555,40.0,1,1,1,2324,37,
casa1,202603251600,39.9,1,1,0,2341,213,
casa1,202603251605,40.0,0,1,1,2349,90,
casa1,202603251610,40.0,0,0,0,2366,207,
casa1,202603251615,40.0,0,1,1,2372,74,
casa1,202603251620,40.0,1,1,1,2379,74,
casa1,202603251625,40.0,0,1,0,2385,72,
casa1,202603251630,40.0,1,1,1,2404,236,
casa1,202603251635,40.0,0,0,0,2413,111,
casa1,202603251640,40.0,0,0,1,2420,74,
casa1,202603251645,40.0,1,1,1,2430,128,
casa1,202603251650,40.0,0,1,1,2435,56,
casa1,202603251655,40.0,0,0,1,2444,107,
casa1,202603251700,40.0,1,1,1,2462,212,
casa1,202603251705,39.6,1,0,0,2470,99,
casa1,202603251710,39.7,1,0,0,2487,211,
casa1,202603251715,39.4,1,1,0,2508,247,
casa1,202603251720,40.0,1,0,1,2517,110,
casa1,202603251725,40.0,0,0,0,2534,202,
casa1,202603251730,40.0,1,0,1,2544,116,
casa1,202603251735,40.0,0,1,0,2551,88,
casa1,202603251740,40.0,0,1,0,2567,195,
casa1,202603251745,40.0,1,0,1,2581,171,
casa1,202603251750,39.7,0,1,0,2587,62,
casa1,202603251755,40.0,0,0,0,2603,191,
casa1,202603251800,39.9,0,0,1,2615,146,
casa1,202603251805,40.0,0,0,0,2625,119,
casa1,202603251810,39.7,1,0,1,2639,175,
casa1,202603251815,39.6,0,1,0,2643,41,
casa1,202603251820,39.7,0,0,0,2658,189,
casa1,202603251825,40.0,0,1,0,2660,20,
casa1,202603251830,40.0,1,0,0,2678,211,
casa1,202603251835,40.0,0,1,0,2698,248,
casa1,202603251840,40.0,0,0,1,2718,236,
casa1,202603251845,40.0,0,0,0,2729,133,
casa1,202603251850,40.0,1,0,1,2731,21,
casa1,202603251855,40.0,0,0,0,2738,83,
casa1,202603251900,40.0,0,1,1,2752,172,
casa1,202603251905,40.0,0,1,0,2764,144,
casa1,202603251910,40.0,0,0,1,2766,24,
casa1,202603251915,39.6,1,1,0,2786,245,
casa1,202603251920,39.9,1,1,1,2800,157,
casa1,202603251925,39.7,1,0,1,2810,124,
casa1,202603251930,40.0,1,1,0,2830,243,
casa1,202603251935,40.0,0,1,1,2839,106,
casa1,202603251940,40.0,1,0,0,2853,172,
casa1,202603251945,39.6,0,0,0,2873,231,
casa1,202603251950,40.0,0,1,0,2888,188,
casa1,202603251955,40.0,1,0,1,2901,149,
casa1,202603252000,40.0,0,0,1,2905,58,
casa1,202603252005,39.9,1,0,1,2909,37,
casa1,202603252010,39.6,0,1,0,2923,173,
casa1,202603252015,39.5,0,1,0,2932,106,
casa1,202603252020,40.0,1,1,1,2944,141,
casa1,202603252025,40.0,0,0,0,2961,212,
casa1,202603252030,40.0,0,1,1,2982,245,
casa1,202603252035,40.0,1,1,1,3000,226,
casa1,202603252040,39.7,1,1,0,3013,152,
casa1,202603252045,40.0,0,1,0,3015,23,
casa1,202603252050,40.0,1,0,1,3018,31,
casa1,202603252055,40.0,1,0,0,3034,193,
casa1,202603252100,39.0,1,1,0,3039,63,
casa1,202603252105,39.1,0,1,0,3049,117,
casa1,202603252110,38.2,1,1,0,3053,54,
casa1,202603252115,38.6,0,0,1,3072,230,
casa1,202603252120,38.7,1,0,1,3092,241,
casa1,202603252125,38.6,1,1,0,3113,246,
casa1,202603252130,38.0,0,0,0,3126,153,
casa1,202603252135,37.3,0,1,0,3130,55,
casa1,202603252140,36.6,0,1,0,3140,117,
casa1,202603252145,36.0,0,1,1,3159,227,
casa1,202603252150,35.1,1,0,1,3167,94,
casa1,202603252155,-999.0,-999,-999,1,3182,180,"luce1, temperatura, luce2"
casa1,202603252200,34.7,1,0,1,3200,223,
casa1,202603252205,34.1,1,1,0,3210,116,
casa1,202603252210,33.4,0,1,1,3216,74,
casa1,202603252215,33.3,0,1,0,3230,162,
casa1,202603252220,32.4,1,0,0,3243,158,
casa1,202603252225,32.5,1,0,1,3257,175,
casa1,202603252230,32.2,0,1,1,3262,49,
casa1,202603252235,32.3,1,1,1,3272,129,
casa1,202603252240,-999.0,0,1,0,3290,208,temperatura
casa1,202603252245,31.7,0,1,1,3299,109,
casa1,202603252250,31.9,1,1,0,3306,89,
casa1,202603252255,31.3,1,1,1,3309,34,
casa1,202603252300,30.8,1,0,0,3327,220,
casa1,202603252305,30.8,1,1,0,3344,199,
casa1,202603252310,29.9,0,1,0,3364,239,
casa1,202603252315,29.3,1,0,0,3376,150,
casa1,202603252320,28.7,1,0,0,3381,58,
casa1,202603252325,28.3,1,1,0,3401,238,
casa1,202603252330,27.6,0,1,1,3413,139,
casa1,202603252335,26.6,0,0,0,3423,125,
casa1,202603252340,26.0,1,-999,-999,3431,91,"luce2, luce3"
casa1,202603252345,25.4,0,1,0,3449,222,
casa1,202603252350,25.8,0,1,1,3452,41,
casa1,202603252355,25.8,0,0,1,3460,89,
casa1,202603260000,25.7,1,1,0,7,87,
casa1,202603260005,24.9,0,1,1,14,89,
casa1,202603260010,24.6,0,1,1,18,49,
casa1,202603260015,24.5,0,0,0,22,44,
casa1,202603260020,24.3,0,1,0,39,202,
casa1,202603260025,24.6,1,0,0,49,126,
casa1,202603260030,23.6,1,0,0,55,64,
casa1,202603260035,23.5,1,1,1,58,36,
casa1,202603260040,23.0,0,0,0,77,238,
casa1,202603260045,22.3,0,1,1,98,248,
casa1,202603260050,22.4,1,1,1,104,72,
casa1,202603260055,22.6,1,1,0,123,230,
casa1,202603260100,22.8,1,0,1,143,236,
casa1,202603260105,22.3,0,1,1,145,27,
casa1,202603260110,22.4,0,0,1,153,91,
casa1,202603260115,22.2,1,1,0,160,86,
casa1,202603260120,22.6,0,0,0,178,217,
casa1,202603260125,22.8,0,0,0,186,98,
casa1,202603260130,21.8,0,1,1,203,201,
casa1,202603260135,21.4,1,1,1,223,242,
casa1,202603260140,20.5,0,1,0,226,30,
casa1,202603260145,20.5,1,0,0,245,231,
casa1,202603260150,20.0,1,0,0,248,33,
casa1,202603260155,19.9,0,1,1,251,40,
casa1,202603260200,19.3,0,1,1,258,88,
casa1,202603260205,18.4,0,0,1,266,90,
casa1,202603260210,17.6,1,0,0,282,200,
casa1,202603260215,18.0,1,0,1,295,155,
casa1,202603260220,17.1,0,0,1,307,141,
casa1,202603260225,16.6,0,1,1,316,110,
casa1,202603260230,15.6,1,0,1,335,224,
casa1,202603260235,15.2,0,0,1,353,215,
casa1,202603260240,-999.0,-999,1,1,367,165,"temperatura, luce1"
casa1,202603260245,15.7,0,0,0,377,121,
casa1,202603260250,15.2,0,1,0,392,183,
casa1,202603260255,14.5,0,0,1,403,130,
casa1,202603260300,13.5,0,0,0,421,222,
casa1,202603260305,13.1,1,0,1,431,117,
casa1,202603260310,12.3,1,0,0,447,187,
casa1,202603260315,11.8,0,0,1,450,40,
casa1,202603260320,11.9,0,0,1,452,24,
casa1,202603260325,11.8,1,1,1,466,165,
casa1,202603260330,10.9,0,0,0,477,130,
casa1,202603260335,10.4,1,1,1,479,27,
casa1,202603260340,10.7,1,1,0,486,91,
casa1,202603260345,9.8,0,1,0,496,118,
casa1,202603260350,-999.0,-999,-999,-999,511,176,"temperatura, luce2, luce3, luce1"
casa1,202603260355,9.8,1,0,1,518,89,
casa1,202603260400,9.4,1,0,1,530,136,
casa1,202603260405,8.6,1,1,0,535,65,
casa1,202603260410,8.9,1,0,1,542,87,
casa1,202603260415,8.0,1,0,1,561,227,
casa1,202603260420,7.4,1,0,1,564,32,
casa1,202603260425,7.1,1,0,0,576,152,
casa1,202603260430,7.1,0,1,1,595,222,
casa1,202603260435,6.2,0,1,1,601,78,
casa1,202603260440,5.5,1,1,0,618,196,
casa1,202603260445,4.6,0,1,1,623,59,
casa1,202603260450,3.7,1,0,0,631,101,
casa1,202603260455,3.1,0,1,1,633,26,
casa1,202603260500,2.8,1,1,1,646,150,
casa1,202603260505,1.9,0,0,0,656,121,
casa1,202603260510,1.9,1,0,1,676,241,
casa1,202603260515,0.9,1,1,1,691,182,
casa1,202603260520,0.2,1,0,1,708,202,
casa1,202603260525,-0.7,1,0,1,711,42,
casa1,202603260530,-0.5,1,0,1,728,193,
casa1,202603260535,-0.2,0,1,1,740,152,
casa1,202603260540,0.0,1,0,1,754,170,
casa1,202603260545,-0.5,1,0,1,771,198,
casa1,202603260550,-0.2,1,1,1,786,182,
casa1,202603260555,0.2,1,1,1,789,34,
casa1,202603260600,0.1,1,0,1,804,181,
casa1,202603260605,0.7,0,1,1,809,57,
casa1,202603260610,0.6,1,1,1,819,122,
casa1,202603260615,1.2,1,0,0,834,182,
casa1,202603260620,1.6,1,0,1,836,21,
casa1,202603260625,1.4,1,1,0,845,111,
casa1,202603260630,1.4,1,0,0,849,50,
casa1,202603260635,1.7,0,1,1,864,174,
casa1,202603260640,2.5,0,1,0,866,32,
casa1,202603260645,2.6,0,1,1,885,224,
casa1,202603260650,2.5,1,1,0,901,190,
casa1,202603260655,2.5,1,1,0,910,111,
casa1,202603260700,2.7,1,-999,-999,931,247,"luce2, luce3"
casa1,202603260705,3.4,0,0,1,947,192,
casa1,202603260710,4.1,1,0,1,961,176,
casa1,202603260715,4.4,1,0,0,975,167,
casa1,202603260720,4.5,0,0,1,979,44,
casa1,202603260725,5.0,0,0,0,987,99,
casa1,202603260730,4.7,0,0,1,992,59,
casa1,202603260735,4.6,0,0,0,1009,203,
casa1,202603260740,4.6,0,0,1,1025,195,
casa1,202603260745,4.6,0,0,1,1029,49,
casa1,202603260750,5.1,0,1,0,1038,100,
casa1,202603260755,5.5,0,0,1,1051,162,
casa1,202603260800,5.7,0,0,1,1069,218,
casa1,202603260805,6.6,1,1,1,1076,75,
casa1,202603260810,6.8,0,1,1,1090,168,
casa1,202603260815,6.5,1,1,1,1101,134,
casa1,202603260820,6.1,0,0,1,1104,33,
casa1,202603260825,6.6,0,1,0,1107,36,
casa1,202603260830,6.9,1,1,0,1119,148,
casa1,202603260835,6.9,1,0,1,1137,222,
casa1,202603260840,7.3,0,0,1,1141,49,
casa1,202603260845,7.9,0,0,0,1152,124,
casa1,202603260850,8.4,1,1,1,1167,181,
casa1,202603260855,9.1,1,1,1,1169,26,
casa1,202603260900,9.3,0,0,0,1180,133,
casa1,202603260905,9.7,1,0,1,1196,195,
casa1,202603260910,10.3,1,1,0,1203,77,
casa1,202603260915,10.1,1,0,0,1222,234,
casa1,202603260920,10.8,1,1,1,1225,32,
casa1,202603260925,10.9,1,1,0,1237,146,
casa1,202603260930,10.9,0,1,1,1249,145,
casa1,202603260935,10.9,1,1,1,1267,218,
casa1,202603260940,10.9,0,0,0,1280,155,
casa1,202603260945,-999.0,1,-999,-999,1297,195,"luce2, temperatura, luce3"
casa1,202603260950,10.9,1,1,1,1313,196,
casa1,202603260955,11.0,0,1,0,1317,55,
casa1,202603261000,11.1,0,0,0,1337,239,
casa1,202603261005,10.8,0,1,0,1357,238,
casa1,202603261010,11.1,1,1,1,1377,236,
casa1,202603261015,10.8,1,0,1,1390,155,
casa1,202603261020,11.5,0,0,0,1404,167,
casa1,202603261025,11.1,0,0,0,1408,47,
casa1,202603261030,10.8,1,0,0,1417,108,
casa1,202603261035,11.6,1,1,0,1421,50,
casa1,202603261040,11.8,0,1,0,1429,96,
casa1,202603261045,11.5,0,1,0,1445,196,
casa1,202603261050,11.8,0,0,1,1451,67,
casa1,202603261055,12.3,0,1,0,1453,30,
casa1,202603261100,13.0,1,0,0,1463,121,
casa1,202603261105,13.8,1,0,0,1475,145,
casa1,202603261110,14.0,0,0,1,1484,104,
casa1,202603261115,15.0,1,1,1,1497,155,
casa1,202603261120,15.4,1,0,1,1515,218,
casa1,202603261125,15.7,1,0,1,1522,84,
casa1,202603261130,15.5,1,0,0,1531,101,
casa1,202603261135,16.4,1,1,1,1546,187,
casa1,202603261140,17.0,0,1,0,1552,71,
casa1,202603261145,17.6,0,0,1,1566,169,
casa1,202603261150,17.7,0,0,0,1574,93,
casa1,202603261155,18.5,-999,-999,-999,1578,53,"luce3, luce2, luce1"
casa1,202603261200,18.3,0,1,0,1583,52,
casa1,202603261205,19.0,1,1,0,1587,54,
casa1,202603261210,18.9,1,0,1,1597,120,
casa1,202603261215,19.4,1,0,1,1607,119,
casa1,202603261220,19.6,1,0,0,1612,53,
casa1,202603261225,20.5,0,1,1,1630,219,
casa1,202603261230,21.2,0,1,0,1646,191,
casa1,202603261235,21.7,1,1,1,1654,102,
casa1,202603261240,22.7,0,1,1,1672,208,
casa1,202603261245,22.4,1,0,0,1676,51,
casa1,202603261250,22.6,1,1,0,1694,219,
casa1,202603261255,22.6,0,1,0,1702,98,
casa1,202603261300,23.4,1,0,0,1710,89,
casa1,202603261305,23.2,0,1,1,1717,89,
casa1,202603261310,23.1,-999,0,0,1729,149,luce1
casa1,202603261315,-999.0,1,1,-999,1732,25,"luce3, temperatura"
casa1,202603261320,24.3,1,0,0,1752,244,
casa1,202603261325,24.8,0,1,0,1756,52,
casa1,202603261330,25.6,1,0,1,1773,201,
casa1,202603261335,26.1,1,0,1,1783,124,
casa1,202603261340,26.7,0,0,1,1789,67,
casa1,202603261345,27.2,1,1,1,1804,177,
casa1,202603261350,27.5,0,0,1,1816,146,
casa1,202603261355,28.2,1,1,0,1825,113,
casa1,202603261400,27.8,-999,-999,-999,1843,208,"luce2, luce1, luce3"
casa1,202603261405,27.7,0,0,1,1852,108,
casa1,202603261410,28.0,1,0,0,1859,89,
casa1,202603261415,28.1,1,1,0,1870,130,
casa1,202603261420,28.6,0,1,1,1884,169,
casa1,202603261425,29.0,1,0,0,1888,49,
casa1,202603261430,30.0,0,0,0,1898,118,
casa1,202603261435,30.7,1,0,1,1908,127,
casa1,202603261440,31.3,0,0,0,1913,52,
casa1,202603261445,31.3,1,1,1,1925,151,
casa1,202603261450,31.9,0,1,0,1941,189,
casa1,202603261455,31.5,0,0,1,1950,109,
casa1,202603261500,31.4,1,0,0,1953,39,
casa1,202603261505,32.1,0,1,0,1972,227,
casa1,202603261510,32.4,0,1,0,1989,199,
casa1,202603261515,32.1,1,1,1,1997,101,
casa1,202603261520,32.0,0,0,0,2012,175,
casa1,202603261525,32.7,0,1,0,2016,52,
casa1,202603261530,33.0,1,1,1,2027,131,
casa1,202603261535,33.7,0,0,0,2043,195,
casa1,202603261540,34.1,0,1,1,2050,76,
casa1,202603261545,33.8,1,1,0,2070,245,
casa1,202603261550,34.3,-999,0,0,2074,51,luce1
casa1,202603261555,34.5,-999,0,0,2082,89,luce1
casa1,202603261600,35.3,0,0,1,2092,127,
casa1,202603261605,36.1,0,0,1,2105,149,
casa1,202603261610,37.0,1,0,1,2123,222,
casa1,202603261615,37.1,0,1,1,2126,38,
casa1,202603261620,38.0,1,0,0,2135,101,
casa1,202603261625,37.7,1,0,0,2147,144,
casa1,202603261630,38.6,0,1,0,2160,164,
casa1,202603261635,39.5,1,0,0,2178,211,
casa1,202603261640,40.0,1,1,1,2186,96,
casa1,202603261645,40.0,1,1,1,2205,223,
casa1,202603261650,40.0,0,0,1,2215,130,
casa1,202603261655,40.0,0,1,0,2227,141,
casa1,202603261700,39.9,1,1,1,2236,104,
casa1,202603261705,40.0,1,1,1,2253,202,
casa1,202603261710,39.7,0,1,1,2257,51,
casa1,202603261715,39.7,0,0,1,2276,232,
casa1,202603261720,39.7,0,0,0,2282,69,
casa1,202603261725,40.0,0,1,1,2287,58,
casa1,202603261730,40.0,1,1,0,2290,34,
casa1,202603261735,40.0,1,1,0,2302,146,
casa1,202603261740,40.0,0,0,0,2312,117,
casa1,202603261745,-999.0,-999,1,-999,2314,23,"luce3, luce1, temperatura"
casa1,202603261750,40.0,0,0,1,2331,213,
casa1,202603261755,-999.0,-999,-999,-999,2347,186,"temperatura, luce2, luce3, luce1"
casa1,202603261800,39.9,0,1,0,2364,207,
casa1,202603261805,40.0,0,1,0,2380,194,
casa1,202603261810,40.0,1,0,0,2387,77,
casa1,202603261815,40.0,1,1,1,2393,71,
casa1,202603261820,39.8,0,1,-999,2409,203,luce3
casa1,202603261825,40.0,0,0,1,2423,157,
casa1,202603261830,40.0,1,1,1,2430,92,
casa1,202603261835,40.0,1,0,0,2444,168,
casa1,202603261840,40.0,1,0,0,2457,151,
casa1,202603261845,40.0,1,0,1,2462,63,
casa1,202603261850,40.0,0,0,1,2470,91,
casa1,202603261855,40.0,1,0,1,2478,104,
casa1,202603261900,40.0,0,1,1,2482,45,
casa1,202603261905,40.0,1,0,1,2490,99,
casa1,202603261910,40.0,0,0,1,2510,238,
casa1,202603261915,40.0,0,0,1,2513,33,
casa1,202603261920,40.0,0,0,1,2526,152,
casa1,202603261925,40.0,0,0,1,2539,158,
casa1,202603261930,40.0,1,0,0,2541,24,
casa1,202603261935,39.8,1,1,1,2556,181,
casa1,202603261940,40.0,1,1,0,2560,48,
casa1,202603261945,40.0,0,1,1,2580,248,
casa1,202603261950,40.0,0,1,1,2594,157,
casa1,202603261955,39.8,1,0,1,2602,105,
casa1,202603262000,40.0,1,0,0,2605,31,
